,codeset_id,concept_id,concept_set_name,is_most_recent_version,version,concept_name,archived
2319876,652711186,4144154,Charlson - Stroke,True,1,Non-traumatic intracerebral ventricular hemorrhage,False
2320473,514953976,4146581,Charlson - Pulmonary,True,1,Mild intermittent asthma,False
2320770,535274723,4147164,Charlson - Cancer,True,1,Malignant tumor of lymphoid hemopoietic and related tissue,False
2322475,510748896,4150681,Charlson - PUD,True,1,Chronic gastric ulcer with perforation,False
2322658,535274723,4151263,Charlson - Cancer,True,1,Malignant melanoma of lower limb,False
2325416,719585646,4159742,Charlson - DM,True,1,Diabetic foot ulcer,False
2326971,514953976,4163244,Charlson - Pulmonary,True,1,Unilateral emphysema,False
2330922,652711186,4180158,Charlson - Stroke,True,1,Hereditary disorder by system,False
2332722,535274723,4187851,Charlson - Cancer,True,1,Primary malignant neoplasm of breast lower inner quadrant,False
2336586,220495690,4203722,Charlson - Renal,True,1,Patient encounter procedure,False
2336725,510748896,4204555,Charlson - PUD,True,1,Chronic peptic ulcer without hemorrhage AND without perforation,False
2339035,376881697,4215685,Charlson - PVD,True,1,Past history of procedure,False
2339149,535274723,4216139,Charlson - Cancer,True,1,Plasmacytoma,False
2340405,78746470,4220313,Charlson - Dementia,True,1,"Primary degenerative dementia of the Alzheimer type, senile onset",False
2345036,514953976,4236624,Charlson - Pulmonary,True,1,Aluminosis of lung,False
2349419,535274723,4246029,Charlson - Cancer,True,1,Primary malignant neoplasm of cauda equina,False
2351412,378462283,4247962,Charlson - Mets,True,1,Secondary malignant neoplasm of gastrointestinal tract,False
2352610,376881697,4256889,Charlson - PVD,True,1,Dissection of abdominal aorta,False
2354743,494981955,4267417,Charlson - LiverMild,True,1,Hepatic fibrosis,False
2355629,652711186,4274969,Charlson - Stroke,True,1,Vertebral artery embolism,False
2356214,510748896,4280942,Charlson - PUD,True,1,Acute gastrojejunal ulcer with perforation,False
2364037,535274723,4311499,Charlson - Cancer,True,1,Primary malignant neoplasm of respiratory tract,False
2365217,378462283,4312290,Charlson - Mets,True,1,Secondary malignant neoplasm of cerebral meninges,False
2369864,652711186,4319328,Charlson - Stroke,True,1,Brain stem hemorrhage,False
2372407,259495957,4329847,Charlson - MI,True,1,Myocardial infarction,False
2372567,652711186,4332246,Charlson - Stroke,True,1,Aneurysm,False
2372581,618758765,4332501,N3C Mechanical Ventilation,True,1,Management of noninvasive mechanical ventilation,False
2372921,618758765,4335584,N3C Mechanical Ventilation,True,1,Nasal intubation awake,False
2372967,618758765,4335585,N3C Mechanical Ventilation,True,1,Endobronchial intubation,False
2373531,403438288,4338896,Charlson - DMcx,True,1,Traction retinal detachment involving macula,False
2374267,403438288,4338901,Charlson - DMcx,True,1,Traction detachment of retina due to diabetes mellitus,False
2374572,494981955,4340385,Charlson - LiverMild,True,1,Alcoholic fibrosis and sclerosis of liver,False
2442330,96369749,35108592,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir 100 MG Injection [Veklury],False
2460180,376881697,35615028,Charlson - PVD,True,1,Bilateral atherosclerosis of lower limbs with gangrene,False
2496365,96369749,35896881,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir 100 MG Injectable Solution [Veklury] by Gilead,False
2501056,96369749,36057812,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir 100 MG Injection by Gilead,False
2501073,96369749,36057823,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir 100 MG Injectable Solution [Veklury] Box of 1,False
2501081,96369749,36057831,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir 5 MG/ML [Veklury],False
2501090,96369749,36057833,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir Injectable Solution,False
2505798,96369749,36074077,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir 5 MG/ML,False
2534407,38048732,36504599,Baricitinib,True,1,baricitinib 2 MG Delayed Release Oral Tablet [Olumiant] by Orifarm Leverkus,False
2535054,38048732,36508730,Baricitinib,True,1,baricitinib 2 MG Oral Tablet [Olumiant] by Orifarm Leverkus,False
2607707,618758765,36676550,N3C Mechanical Ventilation,True,1,Bird respiratory therapy,False
2610047,376881697,36712806,Charlson - PVD,True,1,Intermittent claudication of right lower limb co-occurrent and due to atherosclerosis,False
2620199,38048732,36787537,Baricitinib,True,1,baricitinib 4 MG Delayed Release Oral Tablet [Olumiant] Box of 28,False
2620206,38048732,36787577,Baricitinib,True,1,baricitinib 2 MG Delayed Release Oral Tablet [Olumiant] Box of 28 by Eli Lilly,False
2624342,697105949,36857752,[ISC] COVID-19 Vaccinations,False,1,SARS-COV-2 WIV04 STRAIN .BETA.-PROPIOLACTONE INACTIVATED VACCINE ANTIGEN,False
2628550,643666235,36900086,Molnupiravir,True,1,molnupiravir 200 MG Oral Capsule [Lagevrio],False
2628793,96369749,37002793,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir 100 MG [Veklury],False
2628896,697105949,37003432,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, mRNA spike protein",False
2629538,652711186,37016924,Charlson - Stroke,True,1,Dissection of cerebral artery,False
2629888,535274723,37017321,Charlson - Cancer,True,1,Malignant carcinoid tumor of kidney,False
2648401,38048732,37497352,Baricitinib,True,1,baricitinib 1 MG,False
2648824,96369749,37499273,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,remdesivir Injectable Product,False
2667063,535274723,40479608,Charlson - Cancer,True,1,Mantle cell lymphoma of spleen,False
2667771,489555336,40482237,Charlson - Paralysis,True,1,Hemiplegia of dominant side,False
2667797,652711186,40482266,Charlson - Stroke,True,1,Monoplegia of nondominant upper limb as a late effect of cerebrovascular accident,False
2670045,376881697,40484551,Charlson - PVD,True,1,Atherosclerosis of nonautologous biological bypass graft of limb,False
2671409,618758765,40487536,N3C Mechanical Ventilation,True,1,Intubation of respiratory tract,False
2672463,618758765,40489935,N3C Mechanical Ventilation,True,1,Transtracheal jet ventilation,False
2672993,535274723,40492268,Charlson - Cancer,True,1,Myelodysplastic/myeloproliferative disease,False
2688176,38048732,40743760,Baricitinib,True,1,baricitinib 2 MG Oral Tablet [Olumiant] Box of 28 by Eli Lilly,False
2688182,38048732,40743768,Baricitinib,True,1,baricitinib 4 MG Oral Tablet [Olumiant],False
2924779,697105949,42639778,[ISC] COVID-19 Vaccinations,False,1,"Introduction of COVID-19 vaccine dose 1 into muscle, percutaneous approach, new technology group 6",False
2924783,697105949,42639780,[ISC] COVID-19 Vaccinations,False,1,"Introduction of COVID-19 vaccine into muscle, percutaneous approach, new technology group 6",False
2932389,618758765,42738853,N3C Mechanical Ventilation,True,1,"Ventilation assist and management, initiation of pressure or volume preset ventilators for assisted or controlled breathing; subsequent days (Deprecated)",False
2932445,697105949,42796198,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, mRNA-1273 0.2 MG/ML Injectable Suspension",False
2932487,697105949,42797615,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 0.1 MG/ML Injectable Suspension",False
2932490,697105949,42797616,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 0.1 MG/ML Injectable Suspension",False
3139055,38048732,44176005,Baricitinib,True,1,baricitinib 4 MG Oral Tablet Box of 28,False
3142915,38048732,44185375,Baricitinib,True,1,baricitinib 2 MG Oral Tablet [Olumiant] Box of 98 by Lilly,False
3162450,514953976,44782732,Charlson - Pulmonary,True,1,Chronic pulmonary embolism,False
3162518,359043664,44782733,Charlson - CHF,True,1,Acute on chronic combined systolic and diastolic heart failure,False
3164176,618758765,44791135,N3C Mechanical Ventilation,True,1,Ventilatory support,False
3237261,403438288,45763583,Charlson - DMcx,True,1,Nonproliferative diabetic retinopathy due to type 1 diabetes mellitus,False
3238266,259495957,45766116,Charlson - MI,True,1,Acute ST segment elevation myocardial infarction of inferior wall,False
3239101,535274723,45767695,Charlson - Cancer,True,1,Metastatic carcinoid tumor,False
3240480,514953976,45769352,Charlson - Pulmonary,True,1,Acute severe exacerbation of mild persistent asthma,False
3240871,403438288,45769873,Charlson - DMcx,True,1,Traction detachment of retina due to type 1 diabetes mellitus,False
3241378,719585646,45770902,Charlson - DM,True,1,Ulcer of lower limb due to type 1 diabetes mellitus,False
3254168,415149730,46257439,Kostka - ECMO,True,1,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; reposition of central cannula(e) by sternotomy or thoracotomy, birth through 5 years of age (includes fluoroscopic guidance, when performed)",False
3254190,415149730,46257513,Kostka - ECMO,True,1,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; reposition peripheral (arterial and/or venous) cannula(e), percutaneous, birth through 5 years of age (includes fluoroscopic guidance, when performed)",False
3256988,535274723,46271402,Charlson - Cancer,True,1,Malignant carcinoid tumor of small intestine,False
3257373,494981955,46273476,Charlson - LiverMild,True,1,Hepatic ascites co-occurrent with chronic active hepatitis due to toxic liver disease,False
3257430,618758765,46273524,N3C Mechanical Ventilation,True,1,Dependence on home ventilator,False
3262489,535274723,24296,Charlson - Cancer,True,1,Primary malignant neoplasm of pituitary gland,False
3262566,535274723,25748,Charlson - Cancer,True,1,Overlapping malignant neoplasm of esophagus,False
3263135,535274723,75488,Charlson - Cancer,True,1,Primary malignant neoplasm of vertebral column,False
3263275,535274723,76349,Charlson - Cancer,True,1,Primary malignant neoplasm of urinary system,False
3263765,535274723,132841,Charlson - Cancer,True,1,Malignant lymphoma of lymph nodes of multiple sites,False
3263798,535274723,132850,Charlson - Cancer,True,1,Myeloid leukemia in remission,False
3263919,535274723,133419,Charlson - Cancer,True,1,Overlapping malignant melanoma of skin,False
3264012,535274723,134290,Charlson - Cancer,True,1,Primary malignant neoplasm of palate,False
3264095,535274723,134305,Charlson - Cancer,True,1,Acute lymphoid leukemia,False
3264129,376881697,134380,Charlson - PVD,True,1,Erythromelalgia,False
3264236,535274723,135491,Charlson - Cancer,True,1,Primary malignant neoplasm of spinal cord,False
3264321,535274723,135496,Charlson - Cancer,True,1,Acute leukemia in remission,False
3264452,535274723,135766,Charlson - Cancer,True,1,Leukemia in remission,False
3264630,535274723,136639,Charlson - Cancer,True,1,Primary malignant neoplasm of sphenoidal sinus,False
3264684,535274723,136915,Charlson - Cancer,True,1,Primary malignant neoplasm of skin of lip,False
3264894,535274723,138074,Charlson - Cancer,True,1,Primary malignant neoplasm of vermilion border of upper lip,False
3265014,535274723,138378,Charlson - Cancer,True,1,Sezary's disease of lymph nodes of axilla and upper limb,False
3265061,376881697,138525,Charlson - PVD,True,1,Pain in limb,False
3265365,535274723,140057,Charlson - Cancer,True,1,Chronic leukemia,False
3265464,535274723,140955,Charlson - Cancer,True,1,Overlapping malignant neoplasm of floor of mouth,False
3265676,535274723,192560,Charlson - Cancer,True,1,Malignant lymphoma of lymph nodes of inguinal region AND/OR lower limb,False
3265778,535274723,193155,Charlson - Cancer,True,1,Carcinoid tumor of large intestine,False
3265830,494981955,193256,Charlson - LiverMild,True,1,Alcoholic fatty liver,False
3265965,535274723,193434,Charlson - Cancer,True,1,"Hodgkin's disease, nodular sclerosis of intra-abdominal lymph nodes",False
3266109,535274723,194593,Charlson - Cancer,True,1,Mycosis fungoides of lymph nodes of inguinal region AND/OR lower limb,False
3266526,248333963,196455,Charlson - LiverSevere,True,1,Hepatorenal syndrome,False
3266668,378462283,196925,Charlson - Mets,True,1,Secondary malignant neoplasm of retroperitoneum and peritoneum,False
3266756,535274723,197225,Charlson - Cancer,True,1,Primary malignant neoplasm of clitoris,False
3266780,376881697,197304,Charlson - PVD,True,1,Ulcer of lower extremity,False
3266819,535274723,197507,Charlson - Cancer,True,1,Primary malignant neoplasm of male genital organ,False
3266926,535274723,197806,Charlson - Cancer,True,1,Primary malignant neoplasm of gallbladder,False
3267123,535274723,198088,Charlson - Cancer,True,1,Nodular lymphoma of intrapelvic lymph nodes,False
3267182,535274723,198091,Charlson - Cancer,True,1,Primary malignant neoplasm of retroperitoneum,False
3267226,535274723,198092,Charlson - Cancer,True,1,Overlapping malignant neoplasm of retroperitoneum and peritoneum,False
3267431,535274723,198988,Charlson - Cancer,True,1,Primary malignant neoplasm of pelvis,False
3267789,535274723,201519,Charlson - Cancer,True,1,Primary malignant neoplasm of liver,False
3267887,535274723,201801,Charlson - Cancer,True,1,Primary malignant neoplasm of fallopian tube,False
3268703,719585646,201820,Charlson - DM,True,1,Diabetes mellitus,False
3268847,514953976,252348,Charlson - Pulmonary,True,1,Chronic pulmonary radiation disease,False
3268927,514953976,254389,Charlson - Pulmonary,True,1,Pneumoconiosis due to inorganic dust,False
3269207,514953976,256146,Charlson - Pulmonary,True,1,Pneumoconiosis due to silicate,False
3269254,514953976,256449,Charlson - Pulmonary,True,1,Bronchiectasis,False
3269281,514953976,256450,Charlson - Pulmonary,True,1,Asbestosis,False
3269513,514953976,257004,Charlson - Pulmonary,True,1,Acute exacerbation of chronic obstructive airways disease,False
3270006,535274723,258375,Charlson - Cancer,True,1,Overlapping malignant neoplasm of bronchus and lung,False
3270385,535274723,261236,Charlson - Cancer,True,1,"Primary malignant neoplasm of upper lobe, bronchus or lung",False
3270505,259495957,312327,Charlson - MI,True,1,Acute myocardial infarction,False
3270565,652711186,312938,Charlson - Stroke,True,1,Hypertensive encephalopathy,False
3270624,514953976,313236,Charlson - Pulmonary,True,1,Cough variant asthma,False
3270834,535274723,315481,Charlson - Cancer,True,1,Burkitt's lymphoma of lymph nodes of multiple sites,False
3271127,535274723,317510,Charlson - Cancer,True,1,Leukemia,False
3271514,376881697,321052,Charlson - PVD,True,1,Peripheral vascular disease,False
3271637,376881697,321882,Charlson - PVD,True,1,Generalized atherosclerosis,False
3271727,489555336,372880,Charlson - Paralysis,True,1,Diplegia of upper limbs,False
3271815,78746470,373179,Charlson - Dementia,True,1,Senile degeneration of brain,False
3271947,489555336,374377,Charlson - Paralysis,True,1,Paralytic syndrome,False
3272099,535274723,375490,Charlson - Cancer,True,1,Primary malignant neoplasm of cornea of eye,False
3273029,403438288,377552,Charlson - DMcx,True,1,Moderate nonproliferative retinopathy due to diabetes mellitus,False
3273313,535274723,378081,Charlson - Cancer,True,1,Overlapping malignant neoplasm of soft tissues,False
3273577,652711186,380747,Charlson - Stroke,True,1,Cerebral arteritis,False
3273616,652711186,381036,Charlson - Stroke,True,1,Multiple AND bilateral precerebral artery stenosis,False
3273870,535274723,432837,Charlson - Cancer,True,1,Primary malignant neoplasm of cecum,False
3274006,652711186,433195,Charlson - Stroke,True,1,Transient arterial retinal occlusion,False
3274145,535274723,433709,Charlson - Cancer,True,1,Primary malignant neoplasm of tonsillar fossa,False
3274335,652711186,434056,Charlson - Stroke,True,1,Late effects of cerebrovascular disease,False
3274765,378462283,434875,Charlson - Mets,True,1,Secondary malignant neoplasm of mediastinum,False
3275397,535274723,436054,Charlson - Cancer,True,1,Primary malignant neoplasm of undescended testis,False
3275606,535274723,436348,Charlson - Cancer,True,1,Primary malignant neoplasm of anal canal,False
3275765,535274723,436635,Charlson - Cancer,True,1,Primary malignant neoplasm of sigmoid colon,False
3275835,535274723,436640,Charlson - Cancer,True,1,Primary malignant neoplasm of long bone of lower limb,False
3276096,535274723,437238,Charlson - Cancer,True,1,Carcinoid tumor of appendix,False
